subject,layer,context_length,separate_model,cross_modality,unified_model,var_explained_prod,var_explained_comp,var_explained_intersection,weightcorr_linguistic_voxels,weightcorr_cross_voxels,weightcorr_prod_voxels,weightcorr_comp_voxels,weightcorr_bimodal_voxels,weightcorr_uni_vs_prod,weightcorr_uni_vs_comp
6E+00,2.1E+01,1E+00,3.08687913884295E-02,-1.89512467004249E-03,3.78250439966227E-02,2.63422627686895E-02,2.06437826491225E-02,1.40019166375667E-02,8.01727542576645E-02,2.58474027695838E-01,1.06231769422011E-01,7.58151388900741E-02,4.90003682646806E-02,6.36047861059275E-01,6.60648777565511E-01
6E+00,2.4E+01,1E+00,3.3339403829408E-02,-2.02199311535028E-03,3.8395076096928E-02,2.73605526371924E-02,1.96550330059206E-02,1.373581924014E-02,7.67753627875508E-02,2.58155431287236E-01,9.59249454644239E-02,7.64669692303476E-02,4.57733994136282E-02,6.40101380886951E-01,6.55732301580639E-01
6E+00,2.7E+01,1E+00,3.41297145450577E-02,-2.58541258316971E-03,3.89550628038316E-02,2.74816254817017E-02,1.99846401496716E-02,1.37838169298931E-02,8.17618547170015E-02,2.62388006258179E-01,1.00961333409091E-01,8.26290541980414E-02,5.02470050409194E-02,6.50569239528082E-01,6.58660954724268E-01
6E+00,3E+01,1E+00,3.40004090785817E-02,-3.52067104520213E-03,3.89249067998647E-02,2.69598376446059E-02,1.93881262339669E-02,1.40827604822804E-02,8.59029269429971E-02,2.63997611203146E-01,1.02217517812725E-01,9.16429070731681E-02,5.55437484549934E-02,6.62574622000823E-01,6.54830627800635E-01
6E+00,3.3E+01,1E+00,3.41312245921559E-02,-4.42242854878728E-03,3.81458806015144E-02,2.61342377820963E-02,1.95025611733673E-02,1.37102367935313E-02,8.73133899566143E-02,2.68297137647999E-01,1.06156568645856E-01,9.05468497298422E-02,5.69568558139009E-02,6.69205263603416E-01,6.52034972776714E-01
6E+00,3.6E+01,1E+00,3.30474159972849E-02,-6.05080872234009E-03,3.63113510871734E-02,2.64145517599783E-02,1.85811953098164E-02,1.40351784064942E-02,8.33512251046049E-02,2.79670947252085E-01,1.03654463829698E-01,8.79590364015494E-02,4.87419231195842E-02,6.53860487145564E-01,6.44385966211662E-01
6E+00,0E+00,2E+00,2.67810026194823E-02,-2.60300101490694E-03,3.04266020007663E-02,2.57689084269982E-02,1.65636028873697E-02,1.13962688558198E-02,6.78798252991812E-02,2.34390494996933E-01,7.41644336159368E-02,6.81101254469192E-02,5.07084192183863E-02,6.43707835292587E-01,6.47356946536894E-01
6E+00,3E+00,2E+00,2.99349264567667E-02,-1.02875710921248E-03,3.88313053848351E-02,2.71976080690863E-02,1.87574104323033E-02,1.29076881879089E-02,7.42333716731477E-02,2.40558583217131E-01,8.46796966131731E-02,7.09464869796265E-02,5.54921112280381E-02,6.29182890703187E-01,6.10442429709042E-01
6E+00,6E+00,2E+00,3.06878613382955E-02,1.48162014538413E-04,4.04410317905008E-02,2.75312134901747E-02,2.02909955665359E-02,1.30742346803843E-02,7.64553528089785E-02,2.40424147937274E-01,9.03786928661828E-02,7.23810751538772E-02,5.36172345119027E-02,6.12542404672579E-01,6.21559715060967E-01
6E+00,9E+00,2E+00,3.40418832460596E-02,3.63361632821538E-04,4.24682894785949E-02,2.80960071678891E-02,2.06363737881691E-02,1.34040951006776E-02,8.41457680668573E-02,2.39165558313486E-01,9.49257708170239E-02,8.60095241651312E-02,6.04115376983795E-02,6.32972389626179E-01,6.32603578733625E-01
6E+00,1.2E+01,2E+00,3.45936931048129E-02,6.26585869355523E-04,4.38030633368469E-02,2.85742595364406E-02,2.15983826362887E-02,1.37132983878277E-02,8.56502180504466E-02,2.35967377924846E-01,9.70565639861934E-02,8.87084564227743E-02,5.97044489214338E-02,6.28660068236135E-01,6.41632698620862E-01
6E+00,1.5E+01,2E+00,3.65737195660695E-02,1.886063970427E-03,4.52210142035693E-02,2.87264000055628E-02,2.4101455394936E-02,1.40329097299209E-02,9.35426520678228E-02,2.39460816070332E-01,1.07214083671373E-01,9.60969667272779E-02,6.37062573544793E-02,6.23537974940487E-01,6.5018483518588E-01
6E+00,1.8E+01,2E+00,3.80974841704022E-02,2.37706586572396E-03,4.62192378747874E-02,2.88198032070813E-02,2.38838669333526E-02,1.44322583529532E-02,9.30370721687709E-02,2.36871876446946E-01,1.05851645697104E-01,9.69059893163781E-02,6.32147414196642E-02,6.22400372647017E-01,6.51896558074613E-01
6E+00,2.1E+01,2E+00,4.0120610919774E-02,2.24249467889591E-03,4.68529293708741E-02,2.83941155959581E-02,2.59358445853283E-02,1.46164264501511E-02,9.53118892384157E-02,2.42926703298975E-01,1.11650718015367E-01,9.74922260251419E-02,6.23027487630456E-02,6.24721091815646E-01,6.63389401539824E-01
6E+00,2.4E+01,2E+00,4.25137218747923E-02,1.90565918399866E-03,4.63699651728286E-02,2.86105070635663E-02,2.51805223425886E-02,1.4769046218851E-02,9.29356569247426E-02,2.41991083696064E-01,1.06008963166075E-01,9.78211780274179E-02,6.10318915197891E-02,6.38050783079024E-01,6.60841325633545E-01
6E+00,2.7E+01,2E+00,4.17315873072649E-02,1.73121905364272E-03,4.61592889763697E-02,2.90271944509077E-02,2.56268346848957E-02,1.52181643445516E-02,9.75884587762406E-02,2.47193187435537E-01,1.12335608205511E-01,1.02432295158827E-01,6.31356097088411E-02,6.33157649486172E-01,6.67108057100245E-01
6E+00,3E+01,2E+00,4.31504783532603E-02,1.60972364302054E-03,4.62036886467944E-02,2.91169386974895E-02,2.47333783514564E-02,1.45312380987821E-02,9.80371993308276E-02,2.51181426116104E-01,1.103651841742E-01,1.06387333247616E-01,6.32531989494718E-02,6.47426563811576E-01,6.6484763048141E-01
6E+00,3.3E+01,2E+00,4.1294747533993E-02,9.04275896366028E-04,4.52453117288435E-02,2.79315737392581E-02,2.49028859560427E-02,1.49695741903257E-02,9.81856668954501E-02,2.52573453674585E-01,1.12376400567849E-01,1.0445040815855E-01,6.57037574886627E-02,6.41754035804502E-01,6.63018850705095E-01
6E+00,3.6E+01,2E+00,3.6997364439461E-02,-8.38168459069855E-04,4.15373342480254E-02,2.63082053760848E-02,2.36613268323326E-02,1.49871602712189E-02,1.03772371274032E-01,2.75017914732014E-01,1.28226791426205E-01,1.05197440778647E-01,6.60128897563494E-02,6.26162337672719E-01,6.68146612990108E-01
6E+00,0E+00,4E+00,2.6203766117755E-02,-4.34637601067618E-03,3.21416907568051E-02,2.42227581679291E-02,1.93839840121608E-02,1.25592075350295E-02,5.32648214517314E-02,2.19690864311593E-01,6.16729061517355E-02,5.23329725170078E-02,3.76948840312982E-02,6.14771139558542E-01,6.28987750866085E-01
6E+00,3E+00,4E+00,3.15322374703372E-02,-3.58020194739567E-03,4.08745585146072E-02,2.65121047857047E-02,2.20651777853805E-02,1.33887011398299E-02,5.65986015479246E-02,2.2458035616836E-01,6.8438696036166E-02,5.5636126068704E-02,3.46004868671272E-02,6.01968064217051E-01,5.92602595181546E-01
6E+00,6E+00,4E+00,3.31192055801831E-02,-1.8742022912273E-03,4.26508135484829E-02,2.65994407466558E-02,2.3109266917338E-02,1.47045956720159E-02,6.00313803528568E-02,2.19741152856753E-01,7.25445848461109E-02,6.26819356130763E-02,3.4182644565041E-02,5.86392111234403E-01,5.91517491003185E-01
6E+00,9E+00,4E+00,3.5235877651893E-02,-1.32315985996862E-04,4.48833825654227E-02,2.67875873726731E-02,2.49103951633522E-02,1.50890513620258E-02,7.0003414292692E-02,2.19522254578008E-01,8.34831275024796E-02,7.28179056966287E-02,4.24408315161637E-02,5.823621880591E-01,6.06089608182425E-01
6E+00,1.2E+01,4E+00,3.70520204640063E-02,7.6432918390884E-04,4.68726494292085E-02,2.62203659098019E-02,2.65991116086856E-02,1.56252030540456E-02,7.71435536481711E-02,2.16362705584834E-01,8.78766163444767E-02,8.44752547492532E-02,4.8880406792031E-02,5.77794940825188E-01,6.19034273934329E-01
6E+00,1.5E+01,4E+00,4.01051251472836E-02,2.24916228292255E-03,4.8025197266254E-02,2.61268897777419E-02,2.84269890202818E-02,1.59317388285121E-02,8.45043331139787E-02,2.20128579526477E-01,9.50821544544737E-02,9.237814840874E-02,5.43537788164236E-02,5.87982553302669E-01,6.32019599313341E-01
6E+00,1.8E+01,4E+00,4.10776524758009E-02,3.69423331215212E-03,4.93249636749949E-02,2.54819666286105E-02,2.96727962502029E-02,1.62433503504424E-02,8.51709345411583E-02,2.1401314618191E-01,9.70439169449563E-02,9.07330797450155E-02,5.61972193943463E-02,5.75174482463487E-01,6.34532079970486E-01
6E+00,2.1E+01,4E+00,4.45813659324083E-02,4.33818386511859E-03,4.98503259578297E-02,2.61339421571668E-02,3.0582422498176E-02,1.58128053913594E-02,8.77121466880289E-02,2.20664161517192E-01,9.70451799421613E-02,9.69436632606936E-02,5.50554269196248E-02,6.03033065477053E-01,6.40444676987565E-01
6E+00,2.4E+01,4E+00,4.42513234921673E-02,4.44162048607239E-03,4.88976698857291E-02,2.60684609872057E-02,3.15988286514288E-02,1.59325824556846E-02,8.55177245986908E-02,2.19121878789367E-01,9.84665684465963E-02,8.99933212511437E-02,5.4346855368769E-02,5.96272693584121E-01,6.45069580792271E-01
6E+00,2.7E+01,4E+00,4.44032361776379E-02,4.46479160747278E-03,4.82695929269719E-02,2.55861986419949E-02,3.19857404358475E-02,1.59990234000911E-02,8.72474758199338E-02,2.21018873842654E-01,1.01288753761801E-01,9.05490038623794E-02,5.78791934422197E-02,5.94938707823881E-01,6.50273612423638E-01
6E+00,3E+01,4E+00,4.44660025343985E-02,4.241320648507E-03,4.78059141458263E-02,2.52109407263346E-02,3.0842726798822E-02,1.63968237594121E-02,8.77782000749928E-02,2.2338805254244E-01,9.92108461320809E-02,9.40025612661886E-02,5.84714170552117E-02,6.10876510521123E-01,6.41311718238254E-01
6E+00,3.3E+01,4E+00,4.3690137600779E-02,3.66011757648242E-03,4.66980174164603E-02,2.51448878696262E-02,3.01661972060416E-02,1.59772037459408E-02,8.76146905100786E-02,2.26199163386626E-01,9.98703983820816E-02,9.43391053317296E-02,5.73999160917848E-02,6.13462819717011E-01,6.42294991415117E-01
6E+00,3.6E+01,4E+00,3.8942206619011E-02,8.99327468502221E-04,4.18744111283761E-02,2.46368507066183E-02,2.63362192305275E-02,1.57727281887225E-02,9.09519936253192E-02,2.47671363262076E-01,1.0359495137793E-01,9.96842310187875E-02,5.94499438028398E-02,6.18488363088519E-01,6.44106453284158E-01
6E+00,0E+00,8E+00,2.64844390066054E-02,-5.52677073827118E-03,3.04776498000058E-02,1.88728496827647E-02,2.28358627860272E-02,1.31480077343961E-02,4.83654990370459E-02,2.09767724180076E-01,4.95353782379288E-02,5.59112348287814E-02,3.49761221282606E-02,5.95396390948558E-01,6.55638204121748E-01
6E+00,3E+00,8E+00,3.01430977632833E-02,-4.12605199823968E-04,4.1608849255997E-02,1.87700291067328E-02,2.72518413934249E-02,1.53196197245224E-02,6.5842647326641E-02,2.06531572393026E-01,6.90350932445895E-02,7.42355866273032E-02,4.50062511091044E-02,5.53473613475239E-01,6.17591123946439E-01
6E+00,6E+00,8E+00,3.23812726274188E-02,-9.19882341796034E-04,4.40587168136458E-02,2.00428356128785E-02,2.6849004071408E-02,1.61384452063396E-02,6.1739918883818E-02,1.97705851992405E-01,6.30825018171952E-02,7.45020634773578E-02,3.64287261928785E-02,5.63627584814282E-01,5.96529569498843E-01
6E+00,9E+00,8E+00,3.5364557494253E-02,6.4956235048461E-04,4.59349224529378E-02,2.06030228373694E-02,2.87803174827129E-02,1.5602414270374E-02,6.71034632629054E-02,1.98978160873461E-01,6.73756946445645E-02,8.12008211322096E-02,3.91037089426669E-02,5.68447550203863E-01,6.08736808730742E-01
6E+00,1.2E+01,8E+00,3.61957495244712E-02,1.97759318209499E-03,4.82232481750304E-02,1.96824281429239E-02,3.00570552538334E-02,1.67950023163106E-02,6.66698436914544E-02,1.92411111497181E-01,7.18433465412952E-02,7.74382591054167E-02,4.08736375668338E-02,5.40111015664123E-01,6.1199059468354E-01
6E+00,1.5E+01,8E+00,3.95159671976487E-02,2.87075362501014E-03,4.8922303716E-02,2.02297867552363E-02,3.22023419053109E-02,1.65073356565482E-02,7.38062758109034E-02,1.96470374954636E-01,7.55073050580142E-02,8.58749592310983E-02,4.56172809015865E-02,5.61095692024057E-01,6.17649835860323E-01
6E+00,1.8E+01,8E+00,4.02975257965943E-02,4.70226334153045E-03,4.95862016097301E-02,2.01467463227883E-02,3.27572366196344E-02,1.69113060303632E-02,7.28965628101217E-02,1.87804320682253E-01,7.50635142379082E-02,8.37132937492469E-02,4.57564773749359E-02,5.49026823641028E-01,6.20825948853473E-01
6E+00,2.1E+01,8E+00,4.2375345635856E-02,5.78590528856449E-03,4.97968335415041E-02,1.86726076046629E-02,3.51485253677338E-02,1.62153662034977E-02,7.75754536852362E-02,1.92988221193948E-01,8.62960294720543E-02,8.52205564474414E-02,4.88816854046578E-02,5.54534760588208E-01,6.35517554318737E-01
6E+00,2.4E+01,8E+00,4.29077370852618E-02,5.35957607952723E-03,4.88961420385162E-02,2.06607276510233E-02,3.39314989622973E-02,1.55632109209136E-02,7.59988012829724E-02,1.94168013518052E-01,7.92028279267238E-02,8.6397644181447E-02,4.84971741838995E-02,5.75842804844611E-01,6.30838192917172E-01
6E+00,2.7E+01,8E+00,4.27785307738092E-02,5.02520051805548E-03,4.71693749025392E-02,2.04909023293295E-02,3.39134523974009E-02,1.5651922938153E-02,7.35485549897231E-02,1.95366167323942E-01,7.58822780576327E-02,8.42996615318407E-02,4.7228883751718E-02,5.745939759056E-01,6.2745757786996E-01
6E+00,3E+01,8E+00,4.18324267836513E-02,4.85712396385454E-03,4.56475959964505E-02,1.9381875082963E-02,3.39731925539556E-02,1.52118579394512E-02,7.3171653907877E-02,1.9684812422796E-01,7.83009997997973E-02,8.24056274192688E-02,4.6337265247718E-02,5.74481024252026E-01,6.29720215713045E-01
6E+00,3.3E+01,8E+00,4.1287299111181E-02,4.19979580920161E-03,4.41036318705674E-02,1.88252282747608E-02,3.28754538581751E-02,1.54910630088046E-02,7.06897031770452E-02,1.97944998630227E-01,7.61682872105965E-02,7.96640056396237E-02,4.57158435748604E-02,5.78546662399612E-01,6.28612022633514E-01
6E+00,3.6E+01,8E+00,3.68194060385392E-02,3.94128692910307E-04,3.82250613849719E-02,1.81889618709372E-02,2.92812466448447E-02,1.50988540981535E-02,7.47552905016192E-02,2.1257138098811E-01,8.30951553172618E-02,8.30937867985531E-02,5.07484101217445E-02,5.72214973063387E-01,6.28168457097412E-01
6E+00,0E+00,1.6E+01,3.28504813858932E-02,-4.71765277938003E-03,3.39128846169531E-02,1.78522667504136E-02,3.10068477436249E-02,1.53572687697277E-02,5.51736865679234E-02,2.00539490883245E-01,5.67895354209571E-02,5.95998306055151E-02,4.38889155931983E-02,5.72159995927844E-01,6.77160628758047E-01
6E+00,3E+00,1.6E+01,4.29589519800854E-02,1.14652978735823E-02,4.85837861590238E-02,2.06722411237705E-02,3.73921812552015E-02,1.97353532696084E-02,1.13159308554285E-01,2.29823339551426E-01,1.05118903446682E-01,1.25717786824911E-01,9.25431303488803E-02,5.66635072770867E-01,6.64014044355921E-01
6E+00,6E+00,1.6E+01,4.59506703587735E-02,1.60463597132249E-02,5.19372475412695E-02,2.24430839891713E-02,3.7416821550704E-02,2.17507622917973E-02,1.12779800698799E-01,2.18296980385213E-01,1.11784690142214E-01,1.21272795891904E-01,9.2534003623381E-02,5.53985336582396E-01,6.47602509953174E-01
6E+00,9E+00,1.6E+01,4.63753729378286E-02,1.59258528771473E-02,5.36663415870511E-02,2.19669478125769E-02,3.7387751109849E-02,2.21557745392295E-02,1.14003542914442E-01,2.08341334135319E-01,1.07419685604138E-01,1.26919815064612E-01,9.34395654956199E-02,5.46744713250077E-01,6.48024720546284E-01
6E+00,1.2E+01,1.6E+01,4.74959919861692E-02,1.56700691502437E-02,5.62359723676113E-02,2.04162464066058E-02,3.95118897115603E-02,2.2621125359642E-02,1.00277860821641E-01,1.93411620163291E-01,9.87491832512092E-02,1.08900659532949E-01,7.98061414810422E-02,5.35764348982337E-01,6.52952476739865E-01
6E+00,1.5E+01,1.6E+01,4.85294869407528E-02,1.66023512696463E-02,5.72414982036109E-02,1.90513289381703E-02,4.1770197257547E-02,2.27705083836479E-02,1.06441392956253E-01,1.89836353110496E-01,1.01404605591021E-01,1.16522857164349E-01,8.48672013081693E-02,5.36919094896171E-01,6.51828954403235E-01
6E+00,1.8E+01,1.6E+01,4.96647092538962E-02,1.51841498637182E-02,5.64723245191066E-02,1.94875888124567E-02,4.06796246234599E-02,2.18135685794892E-02,1.03618784208982E-01,1.92051394474779E-01,9.20707137196653E-02,1.17339002652193E-01,8.24586063234057E-02,5.52006784842834E-01,6.44194808991054E-01
6E+00,2.1E+01,1.6E+01,4.88468036846683E-02,1.56343998457618E-02,5.60527123681821E-02,1.77986733753964E-02,4.2545583040972E-02,2.14984042923856E-02,9.93099734167329E-02,1.88130194825371E-01,9.07466337455701E-02,1.11103173469476E-01,7.59960831444753E-02,5.40932805763565E-01,6.47681998244725E-01
6E+00,2.4E+01,1.6E+01,4.91801698945944E-02,1.42856971928727E-02,5.50264468863947E-02,1.7501281232974E-02,4.18507487647136E-02,2.06416509080383E-02,9.40088629907695E-02,1.86806292457902E-01,8.83717627367983E-02,1.04055443603911E-01,7.17696744200506E-02,5.48201678778821E-01,6.53483849792984E-01
6E+00,2.7E+01,1.6E+01,4.81656489400488E-02,1.27496187363498E-02,5.29632323320468E-02,1.76057115367872E-02,4.12876324267625E-02,1.95708837029492E-02,9.05262072926381E-02,1.90021549224036E-01,8.34026036166786E-02,1.0162635296453E-01,6.82551645728489E-02,5.51693057710864E-01,6.46191395799292E-01
6E+00,3E+01,1.6E+01,4.71204641525039E-02,1.2606875778536E-02,5.08785145370196E-02,1.72873056750168E-02,4.09464220466651E-02,1.79915285372381E-02,9.66703822899003E-02,2.0113730375558E-01,8.47897576138113E-02,1.10610986065802E-01,7.13908227252036E-02,5.69997106310968E-01,6.44594872865641E-01
6E+00,3.3E+01,1.6E+01,4.61089696923542E-02,1.15907830422159E-02,4.92338550376647E-02,1.5653408765269E-02,4.01310951600994E-02,1.82535572494724E-02,8.48436575478242E-02,1.89388806572585E-01,8.04713112465452E-02,9.42355333898513E-02,6.52534671436082E-02,5.50924456315625E-01,6.48169726707418E-01
6E+00,3.6E+01,1.6E+01,4.17049806417799E-02,6.84483773472416E-03,4.26812201031819E-02,1.48788032927197E-02,3.76774099529341E-02,1.5639808514419E-02,9.00892248343752E-02,2.09585341281406E-01,8.10154728578905E-02,1.04700247034839E-01,6.36730160828939E-02,5.53889527293933E-01,6.46626474690629E-01
6E+00,0E+00,3.2E+01,4.13182014901657E-02,-4.52003826269394E-03,3.74934133698498E-02,1.4323601525046E-02,4.01660793695664E-02,1.67413543601846E-02,5.79367222475193E-02,1.93562985742709E-01,6.2520514609688E-02,5.91421286225048E-02,5.11398426108071E-02,5.30603448279149E-01,7.28827078685516E-01
6E+00,3E+00,3.2E+01,5.56945570598907E-02,2.3052431626589E-02,5.58696583770189E-02,1.5209909903379E-02,5.10910705726423E-02,2.75311547079139E-02,1.25320922872332E-01,2.30420131707782E-01,1.2293200496785E-01,1.30089886602417E-01,1.10155610706358E-01,5.1139101113357E-01,7.25739876669777E-01
6E+00,6E+00,3.2E+01,5.86258428021221E-02,3.13324691927728E-02,5.91028196324553E-02,1.79725902133381E-02,5.09752557201474E-02,3.13907904323567E-02,1.31673946986856E-01,2.27587004646361E-01,1.31041817866783E-01,1.33965716862089E-01,1.2233466341215E-01,5.06251901026296E-01,6.985343941955E-01
6E+00,9E+00,3.2E+01,5.83254748543989E-02,3.06511224425182E-02,6.09084429620257E-02,1.52573052811746E-02,5.07469672018527E-02,3.1479240784203E-02,1.34998902967685E-01,2.20781993954268E-01,1.26235213533146E-01,1.37893101541518E-01,1.29015591149367E-01,4.93032274738635E-01,6.99182886842675E-01
6E+00,1.2E+01,3.2E+01,5.93887631146528E-02,3.11981198770274E-02,6.31045413664456E-02,1.72642556720301E-02,5.14915877598036E-02,3.15906270516901E-02,1.31916545734324E-01,2.20761912086537E-01,1.18121576954763E-01,1.38045868124517E-01,1.21349744637015E-01,5.09656325955348E-01,6.89934119008104E-01
6E+00,1.5E+01,3.2E+01,5.97194954823581E-02,2.93060241015983E-02,6.26928473711866E-02,1.2734653031072E-02,5.21627659097082E-02,3.10835980139488E-02,1.25655201034936E-01,2.0946080228396E-01,1.11296636139808E-01,1.28288155797417E-01,1.21011366901052E-01,4.86437335115348E-01,6.99840475882659E-01
6E+00,1.8E+01,3.2E+01,5.95656449535369E-02,2.86792881929874E-02,6.18575096671742E-02,1.62252265481379E-02,5.19024608891384E-02,3.06633366628522E-02,1.28936809735279E-01,2.15200388814539E-01,1.06973650078731E-01,1.36351099479575E-01,1.21954998688988E-01,5.1503801050893E-01,6.84218235210976E-01
6E+00,2.1E+01,3.2E+01,5.83336224539831E-02,2.5978444481888E-02,6.06043919609466E-02,1.23816181024549E-02,5.25339409932079E-02,2.90202356174661E-02,1.2186883646494E-01,2.03011301013005E-01,1.05213244176223E-01,1.2710842972859E-01,1.14893634141791E-01,4.93833150403894E-01,6.86864897710492E-01
6E+00,2.4E+01,3.2E+01,5.83295507859901E-02,2.42253723942708E-02,5.97793942256456E-02,1.32284520951156E-02,5.17376324453397E-02,2.77423249670658E-02,1.20855526192676E-01,2.12187928972084E-01,1.04552626986471E-01,1.28679425571351E-01,1.07415430556456E-01,5.24232163948436E-01,6.86085985780831E-01
6E+00,2.7E+01,3.2E+01,5.72129948357701E-02,2.23438775182722E-02,5.84965741881658E-02,1.41311108051639E-02,5.11695783607071E-02,2.53297367353677E-02,1.24090251941936E-01,2.20361137941715E-01,1.08343197654304E-01,1.33975712349307E-01,1.04464904731511E-01,5.38788196826149E-01,6.85407246215879E-01
6E+00,3E+01,3.2E+01,5.50208460763082E-02,2.13910122863336E-02,5.58217381315086E-02,1.3883441008726E-02,5.12614084331644E-02,2.31377554353875E-02,1.30935725307285E-01,2.25025172775075E-01,1.12755688032494E-01,1.41455571963101E-01,1.11005868546055E-01,5.31713584047542E-01,6.8588386913426E-01
